inst_nm,inst_code,appl_code,kind_code,tx_code,upmu_nm
전북은행,115,SJB0,0810,9999,[9999]회선체크
전북은행,115,SJB0,2100,5700,[5700]은행계좌잔액조회
전북은행,115,SJB0,2110,5700,[5700]은행계좌잔액조회
전북은행,115,SJB0,2200,5500,[5500]입금요구
전북은행,115,SJB0,2210,5500,[5500]입금요구
카카오뱅크,146,RKO0,0100,2300,[2300]거래집계조회
카카오뱅크,146,RKO0,0300,6000,[6000]계좌개설요청
카카오뱅크,146,RKO0,0300,6200,[6200]계좌연결끊기취소
카카오뱅크,146,RKO0,0300,6500,[6500]계좌개설확인
카카오뱅크,146,RKO0,0300,6600,[6600]고객혜택제공정보조회
카카오뱅크,146,RKO0,0500,7100,[7100]신분증모니터링결과통지
카카오뱅크,146,SKO0,0100,2100,[2100]잔액조회
카카오뱅크,146,SKO0,0100,2200,[2200]모계좌잔액조회
카카오뱅크,146,SKO0,0100,2300,[2300]거래집계조회
카카오뱅크,146,SKO0,0110,2100,[2100]잔액조회
카카오뱅크,146,SKO0,0110,2200,[2200]모계좌잔액조회
카카오뱅크,146,SKO0,0110,2300,[2300]거래집계조회
카카오뱅크,146,SKO0,0200,3000,[3000]이체요청
카카오뱅크,146,SKO0,0200,3100,[3100]가져오기이체
카카오뱅크,146,SKO0,0210,3000,[3000]이체요청
카카오뱅크,146,SKO0,0210,3100,[3100]가져오기이체
카카오뱅크,146,SKO0,0300,6200,[6200]계좌연결끊기(취소)
카카오뱅크,146,SKO0,0300,6300,[6300]계좌개설결과통지
카카오뱅크,146,SKO0,0310,6200,[6200]계좌연결끊기(취소)
카카오뱅크,146,SKO0,0310,6300,[6300]계좌개설결과통지
카카오뱅크,146,SKO0,0500,7000,[7000]거래내역추가메시지통지
카카오뱅크,146,SKO0,0500,7100,[7100]신분증모니터링결과통지
카카오뱅크,146,SKO0,0510,7000,[7000]거래내역추가메시지통지
카카오뱅크,146,SKO0,0510,7100,[7100]신분증모니터링결과통지
카카오뱅크,146,SKO0,0800,1000,[1000]업무개시
카카오뱅크,146,SKO0,0800,1100,[1100]종료예고
카카오뱅크,146,SKO0,0800,1200,[1200]종료
카카오뱅크,146,SKO0,0800,1300,[1300]시스템장애
카카오뱅크,146,SKO0,0800,1400,[1400]시스템장애회복
카카오뱅크,146,SKO0,0800,1500,[1500]TESTCALL
카카오뱅크,146,SKO0,0810,1000,[1000]업무개시
카카오뱅크,146,SKO0,0810,1100,[1100]종료예고
카카오뱅크,146,SKO0,0810,1200,[1200]종료
카카오뱅크,146,SKO0,0810,1300,[1300]시스템장애
카카오뱅크,146,SKO0,0810,1400,[1400]시스템장애회복
카카오뱅크,146,SKO0,0810,1500,[1500]TESTCALL
케이뱅크,169,RKN0,0500,8100,[8100]채권정보조회
케이뱅크,169,RKN0,0800,1100,[1100]업무개시
케이뱅크,169,RKN0,0800,1200,[1200]재개시
케이뱅크,169,RKN0,0800,1600,[1600]장애등록
케이뱅크,169,RKN0,0800,1700,[1700]장애해제
케이뱅크,169,RKN0,1100,2100,[2100]계좌개설
케이뱅크,169,RKN0,1100,2400,[2400]계좌연결해제
케이뱅크,169,RKN0,1100,2500,[2500]주의사고
케이뱅크,169,RKN0,1100,2800,[2800]계좌개설정보조회
케이뱅크,169,RKN0,1100,2900,[2900]고객혜택정보조회(실명번호)
케이뱅크,169,RKN0,1100,3000,[3000]고객혜택정보조회(CI)
케이뱅크,169,SKN0,0700,7200,[7200]마감집계전문
케이뱅크,169,SKN0,0700,7500,[7500]수수료집계정보전송
케이뱅크,169,SKN0,0710,7200,[7200]마감집계전문
케이뱅크,169,SKN0,0710,7500,[7500]수수료집계정보전송
케이뱅크,169,SKN0,0800,1100,[1100]업무개시
케이뱅크,169,SKN0,0800,1200,[1200]재개시
케이뱅크,169,SKN0,0800,1400,[1400]종료예고
케이뱅크,169,SKN0,0800,1500,[1500]업무종료
케이뱅크,169,SKN0,0800,1600,[1600]장애등록
케이뱅크,169,SKN0,0800,1700,[1700]장애해제
케이뱅크,169,SKN0,0810,1100,[1100]업무개시
케이뱅크,169,SKN0,0810,1200,[1200]재개시
케이뱅크,169,SKN0,0810,1400,[1400]종료예고
케이뱅크,169,SKN0,0810,1500,[1500]업무종료
케이뱅크,169,SKN0,0810,1600,[1600]장애등록
케이뱅크,169,SKN0,0810,1700,[1700]장애해제
케이뱅크,169,SKN0,1100,2400,[2400]계좌연결해제
케이뱅크,169,SKN0,1110,2400,[2400]계좌연결해제
케이뱅크,169,SKN0,2100,5800,[5800]잔액조회(고객용)
케이뱅크,169,SKN0,2100,5900,[5900]잔액조회(모계좌)
케이뱅크,169,SKN0,2110,5800,[5800]잔액조회(고객용)
케이뱅크,169,SKN0,2110,5900,[5900]잔액조회(모계좌)
케이뱅크,169,SKN0,2200,5500,[5500]리얼타임 입금(고객용)
케이뱅크,169,SKN0,2210,5500,[5500]리얼타임 입금(고객용)
